uuid,sku,title,price,in_stock,link,description,category,tags,image_url,image_path,gpt_dict,breeder,length_inches,gender,certificate,age,multiple_fish
d1f2591,8292416487593,"HIROI DOITSU SANKE-TANCHO KOHAKU & GOSHIKI 19""-20""",800.0,False,https://gckoi.com/products/hiroi-doitsu-sanke-tancho-kohaku-goshiki-19-20,"*SHIP END OF NOVEMBER*Breeder: HiroiSex: uncheckSize: 2sai 19""-20""",Koi,"['fall 2024', 'goshiki', 'HIROI', 'kohaku', 'koi', 'nisai', 'sanke']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/A_fa6384f6-4eda-49a0-b0d0-3b112bdd0478.png?v=1728562238,gckoi_data/d1f2591_HIROI_DOITSU_SANKE-TANCHO_KOHAKU_&_GOSHIKI_19-20.png,"{'breeder': 'Hiroi', 'length_inches': '19""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",Hiroi,"19""-20""",,False,2sai,True
27616d1,8293523718313,HIROI TANCHO GOSHIKI - TANCHO KOHAKU 17”-19”,700.0,False,https://gckoi.com/products/hiroi-tancho-goshiki-tancho-kohaku-17-19,"*SHIP END OF NOVEMBER*Breeder: HiroiSex: 2 females 1 maleSize: 2sai 17""-19""",Koi,"['fall 2024', 'goshiki', 'HIROI', 'kohaku', 'koi', 'nisai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/9b339959-7e3f-41b2-b670-93ba539e9627.jpg?v=1728728466,gckoi_data/27616d1_HIROI_TANCHO_GOSHIKI_-_TANCHO_KOHAKU_17”-19”.jpg,"{'breeder': 'Hiroi', 'length_inches': '17""-19""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",Hiroi,"17""-19""",,False,2sai,True
c54e826,7797358100649,IKARASHI MIX BOWL #2,450.0,False,https://gckoi.com/products/ikarashi-mix-bowl-14-16,*SHIP END OF NOVEMBER*Breeder: IkarashiSex: 6 Females 2 MalesSize: 14”-16”Age: 2sai,,"['Beni Kikokuryu', 'fall 2024', 'goshiki', 'ikarashi', 'koi', 'nisai', 'ochiba', 'SHUSUI']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/B_8eb0e0ae-09eb-464f-80f1-80a3171fcc63.png?v=1730282367,gckoi_data/c54e826_IKARASHI_MIX_BOWL_#2.png,"{'breeder': 'Ikarashi', 'length_inches': '14”-16”', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",Ikarashi,14”-16”,,False,2sai,True
464dea2,8370190811305,"ISA SHOWA 11""-12"" BOWL 1",350.0,False,https://gckoi.com/products/isa-showa-11-12-bowl-1,Sex: uncheck,,"['isa', 'koi', 'showa', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/ISA2.jpg?v=1737260268,gckoi_data/464dea2_ISA_SHOWA_11-12_BOWL_1.jpg,"{'breeder': '', 'length_inches': '', 'gender': '', 'certificate': False, 'age': '', 'multiple_fish': False}",,,,False,,False
70315f8,7993174655145,"ISA SHOWA 12""-13"" BOWL 2",350.0,False,https://gckoi.com/products/isa-showa-grow-out-contest-47-certificate,Sex: uncheck,,"['isa', 'koi', 'showa', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/ISA1.jpg?v=1737259717,gckoi_data/70315f8_ISA_SHOWA_12-13_BOWL_2.jpg,"{'breeder': '', 'length_inches': '', 'gender': '', 'certificate': False, 'age': '', 'multiple_fish': False}",,,,False,,False
40aef54,7830802497705,"KANEKO MIX BOWL 15""-18""",600.0,False,https://gckoi.com/products/copy-of-ikarashi-mix-bowl-14-16,"*SHIP END OF NOVEMBER*Breeder: KanekoSex: 80% femaleSize: 15""-18""Age: 2sai",,"['fall 2024', 'KANEKO', 'kohaku', 'koi', 'KUJAKU', 'MATSUKAWABAKE', 'nisai', 'ochiba']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/A_01f46cd4-6a9f-4332-8b3e-abb697c281a3.png?v=1730426263,gckoi_data/40aef54_KANEKO_MIX_BOWL_15-18.png,"{'breeder': 'Kaneko', 'length_inches': '15""-18""', 'gender': 'female', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",Kaneko,"15""-18""",female,False,2sai,True
8852ed3,8337985306793,"KOSHIJI SHOWA 18""-20"" BOWL #10",800.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-12-copy,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0405.jpg?v=1733457211,gckoi_data/8852ed3_KOSHIJI_SHOWA_18-20_BOWL_#10.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
d32f598,8337991499945,"KOSHIJI SHOWA 18""-20"" BOWL #11",800.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-11,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0423.jpg?v=1733457597,gckoi_data/d32f598_KOSHIJI_SHOWA_18-20_BOWL_#11.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
7d45cd2,8337975771305,"KOSHIJI SHOWA 18""-20"" BOWL #12",640.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-12,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0367.jpg?v=1733456997,gckoi_data/7d45cd2_KOSHIJI_SHOWA_18-20_BOWL_#12.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
570cf69,8337796759721,"KOSHIJI SHOWA 18""-20"" BOWL #5",800.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-5,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0270.jpg?v=1733453732,gckoi_data/570cf69_KOSHIJI_SHOWA_18-20_BOWL_#5.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
4616987,8337883431081,"KOSHIJI SHOWA 18""-20"" BOWL #6",500.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-6,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_3999.jpg?v=1733455068,gckoi_data/4616987_KOSHIJI_SHOWA_18-20_BOWL_#6.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
2bd9298,8337959223465,"KOSHIJI SHOWA 18""-20"" BOWL #8",800.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-9,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0342.jpg?v=1733456641,gckoi_data/2bd9298_KOSHIJI_SHOWA_18-20_BOWL_#8.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
a1f6391,8337935958185,"KOSHIJI SHOWA 18""-20"" BOWL #9",800.0,False,https://gckoi.com/products/koshiji-showa-18-20-bowl-8,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""-20""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0327.jpg?v=1733456360,gckoi_data/a1f6391_KOSHIJI_SHOWA_18-20_BOWL_#9.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""-20""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",KOSHIJI (KASE),"18""-20""",,False,2sai,True
527c7ac,8337831428265,KOSHIJI TANCHO SHOWA #1,1200.0,False,https://gckoi.com/products/koshiji-tancho-showa-1,"Breeder: KOSHIJI (KASE)Sex: uncheck Size: 2sai 18""",,"['fall 2024', 'koi', 'KOSHIJI', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/IMG_0172.jpg?v=1733454073,gckoi_data/527c7ac_KOSHIJI_TANCHO_SHOWA_#1.jpg,"{'breeder': 'KOSHIJI (KASE)', 'length_inches': '18""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': False}",KOSHIJI (KASE),"18""",,False,2sai,False
832a318,8501252489385,"MARUDO JUMBO TOSAI 10""-12"" CERTIFICATE KOI #15",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-16,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON020.jpg?v=1745992913,gckoi_data/832a318_MARUDO_JUMBO_TOSAI_10-12_CERTIFICATE_KOI_#15.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
e467925,8501280997545,"MARUDO JUMBO TOSAI 10""-12"" CERTIFICATE KOI #16",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-17,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON021.jpg?v=1745993054,gckoi_data/e467925_MARUDO_JUMBO_TOSAI_10-12_CERTIFICATE_KOI_#16.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
65e1dcf,8502663741609,"MARUDO JUMBO TOSAI 10""-12"" CERTIFICATE KOI #28",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-28,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON027.jpg?v=1746042934,gckoi_data/65e1dcf_MARUDO_JUMBO_TOSAI_10-12_CERTIFICATE_KOI_#28.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
5b25f18,8501029961897,"MARUDO JUMBO TOSAI 10""-12"" CERTIFICATE KOI #9",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-9,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON010.jpg?v=1745987148,gckoi_data/5b25f18_MARUDO_JUMBO_TOSAI_10-12_CERTIFICATE_KOI_#9.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
582ab2b,8503353311401,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #45",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-45,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON053.jpg?v=1746051128,gckoi_data/582ab2b_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#45.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
10bdb6d,8503504404649,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #54",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-54,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON061.jpg?v=1746053325,gckoi_data/10bdb6d_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#54.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
b18e2f8,8503555195049,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #59",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-59,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON066.jpg?v=1746054053,gckoi_data/b18e2f8_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#59.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
dfd9a00,8503563649193,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #60",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-60,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON067.jpg?v=1746054206,gckoi_data/dfd9a00_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#60.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
7b7ffda,8503571415209,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #61",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-61,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON068.jpg?v=1746054326,gckoi_data/7b7ffda_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#61.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
41053ad,8499430916265,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #1",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-1,"Breeder: Marudo with certificateSex: uncheckSize: 12""-14""",,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON001.jpg?v=1745951055,gckoi_data/41053ad_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#1.jpg,"{'breeder': 'Marudo', 'length_inches': '12""-14""', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': True}",Marudo,"12""-14""",,True,,True
8d682ac,8501030158505,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #10",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-10,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON011.jpg?v=1745987210,gckoi_data/8d682ac_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#10.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
c9e92a8,8499434160297,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #2",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-1-copy,"Breeder: Marudo with certificateSex: uncheckSize: 12""-14""",,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON002.jpg?v=1745952350,gckoi_data/c9e92a8_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#2.jpg,"{'breeder': 'Marudo', 'length_inches': '12""-14""', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': True}",Marudo,"12""-14""",,True,,True
bfe86fd,8502534570153,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #24",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-24,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON022.jpg?v=1746027359,gckoi_data/bfe86fd_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#24.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
c4525c8,8499435831465,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #3",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-3,"Breeder: Marudo with certificateSex: uncheckSize: 12""-14""",,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON004_a0623d34-51ed-4eb9-a8ac-a1c01ea63fd3.jpg?v=1745957278,gckoi_data/c4525c8_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#3.jpg,"{'breeder': 'Marudo', 'length_inches': '12""-14""', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': True}",Marudo,"12""-14""",,True,,True
c597123,8503812227241,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #65",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-65,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON074.jpg?v=1746057993,gckoi_data/c597123_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#65.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
375e532,8503824515241,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #66",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-66,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON075.jpg?v=1746058182,gckoi_data/375e532_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#66.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
879674c,8503845028009,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #67",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-67,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON076.jpg?v=1746058356,gckoi_data/879674c_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#67.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
5dd14ec,8503907188905,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #71",400.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-71,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON080.jpg?v=1746059351,gckoi_data/5dd14ec_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#71.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
2020ab6,8503912038569,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #72",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-72,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON081.jpg?v=1746059421,gckoi_data/2020ab6_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#72.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
0ee7621,8503958241449,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #73",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-73,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON082.jpg?v=1746060230,gckoi_data/0ee7621_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#73.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
95bfb64,8503962927273,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #74",400.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-74,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON083.jpg?v=1746060330,gckoi_data/95bfb64_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#74.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
9f35bfa,8503978950825,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #76",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-76,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON085.jpg?v=1746060618,gckoi_data/9f35bfa_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#76.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
2bfea4f,8503988846761,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #77",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-77,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON086.jpg?v=1746060800,gckoi_data/2bfea4f_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#77.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
a551ba7,8504054186153,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #82",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-82,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON092.jpg?v=1746062141,gckoi_data/a551ba7_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#82.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
ceee883,8504080761001,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #85",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-85,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON089_cc63379b-7335-4e4f-970f-5a018500a2f0.jpg?v=1746062615,gckoi_data/ceee883_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#85.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
c8f9120,8504094032041,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #86",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-86,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON091_9ae929a9-31e6-43d8-895d-3d7c0b720b75.jpg?v=1746063277,gckoi_data/c8f9120_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#86.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
71c256a,8504265932969,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #93",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-93,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON101.jpg?v=1746066032,gckoi_data/71c256a_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#93.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
c2c9900,8504278745257,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #94",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-94,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON102.jpg?v=1746066123,gckoi_data/c2c9900_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#94.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
d66f5bc,8504295948457,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #95",350.0,False,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-95,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON103.jpg?v=1746066429,gckoi_data/d66f5bc_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#95.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
